Tỉnh/Thành Phố	Mã Tỉnh/Thành phố	Huyện 	Mã Quận/Huyện	Phường/Xã	Mã Phường/Xã
Nghệ An	403	Huyện Thanh Chương	40331	4033139	Xã Thanh An
Nghệ An	403	Huyện Thanh Chương	40331	4033121	Xã Thanh Phong
Nghệ An	403	Huyện Thanh Chương	40331	4033174	Xã Thanh Sơn
Nghệ An	403	Huyện Thanh Chương	40331	4033155	Xã Thanh Dương
Nghệ An	403	Huyện Diễn Châu	40325	4032586	Xã Hạnh Quảng
Nghệ An	403	Huyện Diễn Châu	40325	4032585	Xã Xuân Tháp
Nghệ An	403	Huyện Diễn Châu	40325	4032579	Xã Hùng Hải
Nghệ An	403	Huyện Diễn Châu	40325	4032578	Xã Ngọc Bích
Nghệ An	403	Huyện Diễn Châu	40325	4032547	Xã Diễn Nguyên
Nghệ An	403	Huyện Diễn Châu	40325	4032549	Xã Diễn Quảng
Nghệ An	403	Huyện Diễn Châu	40325	4032545	Xã Diễn Ngọc
Nghệ An	403	Huyện Diễn Châu	40325	4032553	Xã Diễn Minh
Nghệ An	403	Huyện Diễn Châu	40325	4032563	Xã Diễn Thắng
Nghệ An	403	Huyện Diễn Châu	40325	4032559	Xã Diễn Bình
Nghệ An	403	Huyện Diễn Châu	40325	4032569	Xã Diễn Thọ
Nghệ An	403	Huyện Diễn Châu	40325	4032507	Xã Diễn Trường
Nghệ An	403	Huyện Diễn Châu	40325	4032511	Xã Diễn Yên
Nghệ An	403	Huyện Diễn Châu	40325	4032571	Xã Diễn Lợi
Nghệ An	403	Huyện Diễn Châu	40325	4032541	Xã Diễn Hạnh
Nghệ An	403	Huyện Diễn Châu	40325	4032531	Xã Diễn Thái
Nghệ An	403	Huyện Diễn Châu	40325	4032513	Xã Diễn Hoàng
Nghệ An	403	Huyện Diễn Châu	40325	4032543	Xã Diễn Hoa
Nghệ An	403	Huyện Diễn Châu	40325	4032515	Xã Diễn Mỹ
Nghệ An	403	Huyện Diễn Châu	40325	4032527	Xã Diễn Vạn
Nghệ An	403	Huyện Diễn Châu	40325	4032561	Xã Diễn Cát
Nghệ An	403	Huyện Diễn Châu	40325	4032519	Xã Diễn Tháp
Nghệ An	403	Huyện Diễn Châu	40325	4032577	Xã Diễn Lộc
Nghệ An	403	Huyện Diễn Châu	40325	4032555	Xã Diễn Phúc
Nghệ An	403	Huyện Diễn Châu	40325	4032535	Xã Diễn Kỷ
Nghệ An	403	Huyện Diễn Châu	40325	4032521	Xã Diễn Hồng
Nghệ An	403	Huyện Diễn Châu	40325	4032509	Xã Diễn Hùng
Nghệ An	403	Huyện Diễn Châu	40325	4032529	Xã Diễn Kim
Nghệ An	403	Huyện Diễn Châu	40325	4032501	Thị trấn Diễn Châu
Nghệ An	403	Huyện Diễn Châu	40325	4032505	Xã Diễn Đoài
Nghệ An	403	Huyện Diễn Châu	40325	4032575	Xã Diễn Trung
Nghệ An	403	Huyện Diễn Châu	40325	4032517	Xã Diễn Phong
Nghệ An	403	Huyện Diễn Châu	40325	4032565	Xã Diễn Thịnh
Nghệ An	403	Huyện Diễn Châu	40325	4032539	Xã Diễn Đồng
Nghệ An	403	Huyện Diễn Châu	40325	4032576	Xã Minh Châu
Nghệ An	403	Huyện Diễn Châu	40325	4032567	Xã Diễn Phú
Nghệ An	403	Huyện Diễn Châu	40325	4032503	Xã Diễn Lâm
Nghệ An	403	Huyện Diễn Châu	40325	4032557	Xã Diễn Tân
Nghệ An	403	Huyện Diễn Châu	40325	4032523	Xã Diễn Hải
Nghệ An	403	Huyện Diễn Châu	40325	4032573	Xã Diễn An
Nghệ An	403	Huyện Diễn Châu	40325	4032551	Xã Diễn Thành
Nghệ An	403	Huyện Diễn Châu	40325	4032533	Xã Diễn Xuân
Nghệ An	403	Huyện Diễn Châu	40325	4032537	Xã Diễn Bích
Nghệ An	403	Huyện Diễn Châu	40325	4032525	Xã Diễn Liên
Ninh Bình	117	Huyện Kim Sơn	11715	1171505	Xã Xuân Thiện
Ninh Bình	117	Huyện Kim Sơn	11715	1171531	Xã Lưu Phương
Ninh Bình	117	Huyện Kim Sơn	11715	1171537	Xã Lai Thành
Ninh Bình	117	Huyện Kim Sơn	11715	1171525	Xã Đồng Hướng
Ninh Bình	117	Huyện Kim Sơn	11715	1171545	Xã Kim Mỹ
Ninh Bình	117	Huyện Kim Sơn	11715	1171551	Xã Kim Trung
Ninh Bình	117	Huyện Kim Sơn	11715	1171517	Xã Hùng Tiến
Ninh Bình	117	Huyện Kim Sơn	11715	1171529	Xã Thượng Kiệm
Ninh Bình	117	Huyện Kim Sơn	11715	1171521	Xã Quang Thiện
Ninh Bình	117	Huyện Kim Sơn	11715	1171543	Xã Kim Tân
Ninh Bình	117	Huyện Kim Sơn	11715	1171547	Xã Cồn Thoi
Ninh Bình	117	Huyện Kim Sơn	11715	1171541	Xã Văn Hải
Ninh Bình	117	Huyện Kim Sơn	11715	1171553	Xã Kim Đông
Ninh Bình	117	Huyện Kim Sơn	11715	1171511	Xã Chất Bình
Ninh Bình	117	Huyện Kim Sơn	11715	1171535	Xã Yên Lộc
Ninh Bình	117	Huyện Kim Sơn	11715	1171554	Xã Xuân Chính
Ninh Bình	117	Huyện Kim Sơn	11715	1171523	Xã Yên Mật
Ninh Bình	117	Huyện Kim Sơn	11715	1171513	Xã Kim Định
Ninh Bình	117	Huyện Kim Sơn	11715	1171533	Xã Tân Thành
Ninh Bình	117	Huyện Kim Sơn	11715	1171509	Xã Hồi Ninh
Ninh Bình	117	Huyện Kim Sơn	11715	1171527	Xã Kim Chính
Ninh Bình	117	Huyện Kim Sơn	11715	1171549	Xã Kim Hải
Ninh Bình	117	Huyện Kim Sơn	11715	1171519	Xã Như Hòa
Ninh Bình	117	Huyện Kim Sơn	11715	1171515	Xã Ân Hòa
Ninh Bình	117	Huyện Kim Sơn	11715	1171539	Xã Định Hóa
Ninh Bình	117	Huyện Kim Sơn	11715	1171503	Thị trấn Bình Minh
Ninh Bình	117	Huyện Kim Sơn	11715	1171501	Thị trấn Phát Diệm
Ninh Bình	117	Huyện Kim Sơn	11715	1171507	Xã Chính Tâm
Ninh Bình	117	Huyện Yên Khánh	11713	1171309	Xã Khánh An
Ninh Bình	117	Huyện Yên Khánh	11713	1171325	Xã Khánh Vân
Ninh Bình	117	Huyện Yên Khánh	11713	1171303	Xã Khánh Tiên
Ninh Bình	117	Huyện Yên Khánh	11713	1171329	Xã Khánh Hội
Ninh Bình	117	Huyện Yên Khánh	11713	1171323	Xã Khánh Mậu
Ninh Bình	117	Huyện Yên Khánh	11713	1171333	Xã Khánh Công
Ninh Bình	117	Huyện Yên Khánh	11713	1171305	Xã Khánh Phú
Ninh Bình	117	Huyện Yên Khánh	11713	1171313	Xã Khánh Thiện
Ninh Bình	117	Huyện Yên Khánh	11713	1171317	Xã Khánh Trung
Ninh Bình	117	Huyện Yên Khánh	11713	1171337	Xã Khánh Thủy
Ninh Bình	117	Huyện Yên Khánh	11713	1171319	Xã Khánh Cư
Ninh Bình	117	Huyện Yên Khánh	11713	1171311	Xã Khánh Lợi
Ninh Bình	117	Huyện Yên Khánh	11713	1171301	Thị trấn Yên Ninh
Ninh Bình	117	Huyện Yên Khánh	11713	1171321	Xã Khánh Hải
Ninh Bình	117	Huyện Yên Khánh	11713	1171331	Xã Khánh Nhạc
Ninh Bình	117	Huyện Yên Khánh	11713	1171307	Xã Khánh Hòa
Ninh Bình	117	Huyện Yên Khánh	11713	1171339	Xã Khánh Hồng
Ninh Bình	117	Huyện Yên Khánh	11713	1171335	Xã Khánh Thành
Ninh Bình	117	Huyện Yên Khánh	11713	1171315	Xã Khánh Cường
Ninh Bình	117	Thành phố Ninh Bình	11701	1170161	Xã Ninh Hòa
Ninh Bình	117	Thành phố Ninh Bình	11701	1170153	Xã Ninh Hải
Ninh Bình	117	Thành phố Ninh Bình	11701	1170152	Phường Ninh Giang
Ninh Bình	117	Thành phố Ninh Bình	11701	1170129	Xã Trường Yên
Ninh Bình	117	Thành phố Ninh Bình	11701	1170132	Xã Ninh Vân
Ninh Bình	117	Thành phố Ninh Bình	11701	1170151	Phường Ninh Mỹ
Ninh Bình	117	Thành phố Ninh Bình	11701	1170119	Xã Ninh Nhất
Ninh Bình	117	Thành phố Ninh Bình	11701	1170107	Phường Thanh Bình
Ninh Bình	117	Thành phố Ninh Bình	11701	1170125	Phường Ninh Sơn
Ninh Bình	117	Thành phố Ninh Bình	11701	1170105	Phường Vân Giang
Ninh Bình	117	Thành phố Ninh Bình	11701	1170101	Phường Tân Thành
Ninh Bình	117	Thành phố Ninh Bình	11701	1170121	Xã Ninh Tiến
Ninh Bình	117	Thành phố Ninh Bình	11701	1170113	Phường Nam Bình
Ninh Bình	117	Thành phố Ninh Bình	11701	1170111	Phường Nam Thành
Ninh Bình	117	Thành phố Ninh Bình	11701	1170123	Phường Ninh Phong
Ninh Bình	117	Thành phố Ninh Bình	11701	1170115	Phường Bích Đào
Ninh Bình	117	Thành phố Ninh Bình	11701	1170103	Phường Đông Thành
Ninh Bình	117	Thành phố Ninh Bình	11701	1170127	Xã Ninh Phúc
Ninh Bình	117	Thành phố Ninh Bình	11701	1170117	Phường Ninh Khánh
Ninh Bình	117	Thành phố Ninh Bình	11701	1170109	Phường Phúc Thành
Ninh Bình	117	Huyện Gia Viễn	11707	1170729	Xã Gia Thắng
Ninh Bình	117	Huyện Gia Viễn	11707	1170705	Xã Gia Hòa
Ninh Bình	117	Huyện Gia Viễn	11707	1170739	Xã Gia Sinh
Ninh Bình	117	Huyện Gia Viễn	11707	1170727	Xã Gia Trấn
Ninh Bình	117	Huyện Gia Viễn	11707	1170719	Xã Gia Thịnh
Ninh Bình	117	Huyện Gia Viễn	11707	1170737	Xã Gia Tiến
Ninh Bình	117	Huyện Gia Viễn	11707	1170733	Xã Gia Minh
Ninh Bình	117	Huyện Gia Viễn	11707	1170715	Xã Gia Phú
Ninh Bình	117	Huyện Gia Viễn	11707	1170701	Thị trấn Me
Ninh Bình	117	Huyện Gia Viễn	11707	1170717	Xã Gia Vượng
Ninh Bình	117	Huyện Gia Viễn	11707	1170707	Xã Liên Sơn
Ninh Bình	117	Huyện Gia Viễn	11707	1170721	Xã Gia Phương
Ninh Bình	117	Huyện Gia Viễn	11707	1170731	Xã Gia Trung
Ninh Bình	117	Huyện Gia Viễn	11707	1170713	Xã Gia Xuân
Ninh Bình	117	Huyện Gia Viễn	11707	1170725	Xã Gia Tân
Ninh Bình	117	Huyện Gia Viễn	11707	1170703	Xã Gia Hưng
Ninh Bình	117	Huyện Gia Viễn	11707	1170735	Xã Gia Lạc
Ninh Bình	117	Huyện Gia Viễn	11707	1170711	Xã Gia Vân
Ninh Bình	117	Huyện Gia Viễn	11707	1170741	Xã Gia Phong
Ninh Bình	117	Huyện Gia Viễn	11707	1170709	Xã Gia Thanh
Ninh Bình	117	Huyện Gia Viễn	11707	1170723	Xã Gia Lập
Ninh Bình	117	Huyện Yên Mô	11711	1171123	Xã Yên Thành
Ninh Bình	117	Huyện Yên Mô	11711	1171113	Xã Yên Hòa
Ninh Bình	117	Huyện Yên Mô	11711	1171101	Thị trấn Yên Thịnh
Ninh Bình	117	Huyện Yên Mô	11711	1171117	Xã Yên Từ
Ninh Bình	117	Huyện Yên Mô	11711	1171129	Xã Yên Thái
Ninh Bình	117	Huyện Yên Mô	11711	1171109	Xã Yên Phong
Ninh Bình	117	Huyện Yên Mô	11711	1171131	Xã Yên Lâm
Ninh Bình	117	Huyện Yên Mô	11711	1171105	Xã Khánh Dương
Ninh Bình	117	Huyện Yên Mô	11711	1171127	Xã Yên Đồng
Ninh Bình	117	Huyện Yên Mô	11711	1171118	Xã Yên Hưng
Ninh Bình	117	Huyện Yên Mô	11711	1171121	Xã Yên Nhân
Ninh Bình	117	Huyện Yên Mô	11711	1171125	Xã Yên Mạc
Ninh Bình	117	Huyện Yên Mô	11711	1171119	Xã Yên Mỹ
Ninh Bình	117	Huyện Yên Mô	11711	1171104	Xã Mai Sơn
Ninh Bình	117	Huyện Yên Mô	11711	1171115	Xã Yên Thắng
Ninh Bình	117	Huyện Yên Mô	11711	1171107	Xã Khánh Thịnh
Ninh Bình	117	Huyện Yên Mô	11711	1171103	Xã Khánh Thượng
Ninh Bình	117	Thành phố Tam Điệp	11703	1170311	Xã Đông Sơn
Ninh Bình	117	Thành phố Tam Điệp	11703	1170308	Phường Tân Bình
Ninh Bình	117	Thành phố Tam Điệp	11703	1170303	Phường Trung Sơn
Ninh Bình	117	Thành phố Tam Điệp	11703	1170307	Xã Yên Sơn
Ninh Bình	117	Thành phố Tam Điệp	11703	1170312	Phường Tây Sơn
Ninh Bình	117	Thành phố Tam Điệp	11703	1170305	Phường Nam Sơn
Ninh Bình	117	Thành phố Tam Điệp	11703	1170301	Phường Bắc Sơn
Ninh Bình	117	Thành phố Tam Điệp	11703	1170313	Xã Quang Sơn
Ninh Bình	117	Thành phố Tam Điệp	11703	1170309	Phường Yên Bình
